Macrococcus caseolyticus JCSC5402	Polaribacter sp. MED152	-0.225991411009	-	2.25991411009	1.63246399271e-10
Macrococcus caseolyticus JCSC5402	Dialister invisus DSM 15470	-0.253882353963	-	2.53882353963	5.73327537214e-13
Macrococcus caseolyticus JCSC5402	Moorea producens 3L	-0.226297869624	-	2.26297869624	1.54006654487e-10
Macrococcus caseolyticus JCSC5402	Thermus sp. CCB_US3_UF1	-0.223430097811	-	2.23430097811	2.64793093504e-10
Macrococcus caseolyticus JCSC5402	Afipia sp. 1NLS2	-0.257001039352	-	2.57001039352	2.91467757456e-13
Macrococcus caseolyticus JCSC5402	Salinibacter ruber DSM 13855	-0.250613695439	-	2.50613695439	1.15373698463e-12
Macrococcus caseolyticus JCSC5402	Streptomyces sp. AA4	-0.223432604633	-	2.23432604633	2.64668527012e-10
Macrococcus caseolyticus JCSC5402	Robiginitalea biformata HTCC2501	-0.233633317859	-	2.33633317859	3.72336737965e-11
Macrococcus caseolyticus JCSC5402	Chlorobium phaeovibrioides DSM 265	-0.237696513807	-	2.37696513807	1.6607864038e-11
Macrococcus caseolyticus JCSC5402	Azospirillum brasilense Sp245	-0.28818599829	-	2.8818599829	2.01716087956e-16
Macrococcus caseolyticus JCSC5402	Mycoplasma mobile 163K	-0.248706822088	-	2.48706822088	1.72698398858e-12
Macrococcus caseolyticus JCSC5402	Caldicellulosiruptor owensensis OL	-0.238524090908	-	2.38524090908	1.40637733665e-11
Macrococcus caseolyticus JCSC5402	Sphaerochaeta coccoides DSM 17374	-0.221532703273	-	2.21532703273	3.77471385356e-10
Macrococcus caseolyticus JCSC5402	Fluviicola taffensis DSM 16823	-0.225098925691	-	2.25098925691	1.93342858935e-10
Macrococcus caseolyticus JCSC5402	Weeksella virosa DSM 16922	-0.221626143008	-	2.21626143008	3.7096566883e-10
Macrococcus caseolyticus JCSC5402	Bartonella quintana str. Toulouse	-0.267337992722	-	2.67337992722	2.89896958665e-14
Macrococcus caseolyticus JCSC5402	Bradyrhizobium sp. BTAi1	-0.242585901339	-	2.42585901339	6.16231032129e-12
Macrococcus caseolyticus JCSC5402	Phenylobacterium zucineum HLK1	-0.21850266269	-	2.1850266269	6.60546239729e-10
Macrococcus caseolyticus JCSC5402	Acidiphilium multivorum AIU301	-0.220176979928	-	2.20176979928	4.85348637428e-10
Macrococcus caseolyticus JCSC5402	Sphaerochaeta globosa str. Buddy	-0.218780712152	-	2.18780712152	6.27696527442e-10
Macrococcus caseolyticus JCSC5402	Myxococcus fulvus HW-1	-0.25734387446	-	2.5734387446	2.70427063507e-13
Macrococcus caseolyticus JCSC5402	Sphingobacterium spiritivorum ATCC 33300	-0.264425598079	-	2.64425598079	5.61187946988e-14
Macrococcus caseolyticus JCSC5402	Treponema succinifaciens DSM 2489	-0.262980727698	-	2.62980727698	7.76466410212e-14
Macrococcus caseolyticus JCSC5402	Alkalilimnicola ehrlichii MLHE-1	-0.243566422209	-	2.43566422209	5.03793664554e-12
Macrococcus caseolyticus JCSC5402	Flexistipes sinusarabici DSM 4947	-0.285889153935	-	2.85889153935	3.56040028801e-16
Macrococcus caseolyticus JCSC5402	Rubrobacter xylanophilus DSM 9941	-0.231027951697	-	2.31027951697	6.19933127164e-11
Macrococcus caseolyticus JCSC5402	Bartonella bacilliformis KC583	-0.321582998341	-	3.21582998341	2.84660198416e-20
Macrococcus caseolyticus JCSC5402	Coraliomargarita akajimensis DSM 45221	-0.254981389956	-	2.54981389956	4.52182648711e-13
Macrococcus caseolyticus JCSC5402	Blattabacterium sp. (Periplaneta americana) str. BPLAN	-0.250303629466	-	2.50303629466	1.23223038435e-12
Macrococcus caseolyticus JCSC5402	Pedobacter saltans DSM 12145	-0.229072945486	-	2.29072945486	9.0519292272e-11
Macrococcus caseolyticus JCSC5402	[Eubacterium] cylindroides T2-87	-0.296914794934	-	2.96914794934	2.21882516329e-17
Macrococcus caseolyticus JCSC5402	Catenulispora acidiphila DSM 44928	-0.245818366633	-	2.45818366633	3.16126350602e-12
Macrococcus caseolyticus JCSC5402	Dyadobacter fermentans DSM 18053	-0.389578632141	-	3.89578632141	9.59669014402e-30
Macrococcus caseolyticus JCSC5402	Propionibacterium acnes HL044PA1	-0.377092353297	-	3.77092353297	7.88573271192e-28
Macrococcus caseolyticus JCSC5402	Natranaerobius thermophilus JW/NM-WN-LF	-0.300431878098	-	3.00431878098	8.92175772504e-18
Macrococcus caseolyticus JCSC5402	Caulobacter crescentus NA1000	-0.246491869098	-	2.46491869098	2.74748858197e-12
Macrococcus caseolyticus JCSC5402	Desulfosporosinus orientis DSM 765	-0.219131497021	-	2.19131497021	5.88516629741e-10
Macrococcus caseolyticus JCSC5402	Opitutus terrae PB90-1	-0.241555398412	-	2.41555398412	7.60819238233e-12
Macrococcus caseolyticus JCSC5402	Lawsonia intracellularis PHE/MN1-00	-0.410649633001	-	4.10649633001	3.6203131057e-33
Macrococcus caseolyticus JCSC5402	Roseiflexus sp. RS-1	-0.24934326429	-	2.4934326429	1.51001853052e-12
Macrococcus caseolyticus JCSC5402	Clostridium leptum DSM 753	-0.355188839082	-	3.55188839082	1.14855092598e-24
Macrococcus caseolyticus JCSC5402	Hirschia baltica ATCC 49814	-0.218757334432	-	2.18757334432	6.30396045462e-10
Macrococcus caseolyticus JCSC5402	Prochlorococcus marinus subsp. marinus str. CCMP1375	-0.28039883366	-	2.8039883366	1.35573909997e-15
Macrococcus caseolyticus JCSC5402	Azospirillum sp. B510	-0.224396875248	-	2.24396875248	2.20757748403e-10
Macrococcus caseolyticus JCSC5402	alpha proteobacterium BAL199	-0.27942818909	-	2.7942818909	1.71197619564e-15
Macrococcus caseolyticus JCSC5402	Synechococcus sp. WH 5701	-0.295849753445	-	2.95849753445	2.91654110239e-17
Macrococcus caseolyticus JCSC5402	Gluconacetobacter diazotrophicus PAl 5	-0.271381784741	-	2.71381784741	1.14311835223e-14
Macrococcus caseolyticus JCSC5402	Halothermothrix orenii H 168	-0.236411532562	-	2.36411532562	2.14734145231e-11
Macrococcus caseolyticus JCSC5402	Prevotella sp. oral taxon 317 str. F0108	-0.233309392164	-	2.33309392164	3.96833730692e-11
Macrococcus caseolyticus JCSC5402	Oscillibacter valericigenes Sjm18-20	-0.262818759894	-	2.62818759894	8.05149400707e-14
Macrococcus caseolyticus JCSC5402	Burkholderia glumae BGR1	-0.242296799994	-	2.42296799994	6.5383270065e-12
Macrococcus caseolyticus JCSC5402	Clostridium saccharolyticum WM1	-0.249911318758	-	2.49911318758	1.33907097039e-12
Macrococcus caseolyticus JCSC5402	Kytococcus sedentarius DSM 20547	-0.238886301674	-	2.38886301674	1.30740808438e-11
Macrococcus caseolyticus JCSC5402	Flavobacterium branchiophilum FL-15	-0.277108081659	-	2.77108081659	2.97895979828e-15
Macrococcus caseolyticus JCSC5402	Gloeobacter violaceus PCC 7421	-0.315393886017	-	3.15393886017	1.60576148831e-19
Macrococcus caseolyticus JCSC5402	Lactococcus lactis subsp. cremoris SK11	-0.377434061579	-	3.77434061579	7.00711315902e-28
Macrococcus caseolyticus JCSC5402	Eubacterium rectale M104/1	-0.29429223322	-	2.9429223322	4.34137361306e-17
Macrococcus caseolyticus JCSC5402	Pelagibaca bermudensis HTCC2601	-0.282114119316	-	2.82114119316	8.95662123021e-16
Macrococcus caseolyticus JCSC5402	Slackia heliotrinireducens DSM 20476	-0.270020270307	-	2.70020270307	1.5664912595e-14
Macrococcus caseolyticus JCSC5402	Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	-0.281369402193	-	2.81369402193	1.07265918134e-15
Macrococcus caseolyticus JCSC5402	Gordonia neofelifaecis NRRL B-59395	-0.219494330514	-	2.19494330514	5.50499120596e-10
Macrococcus caseolyticus JCSC5402	Deinococcus radiodurans R1	-0.325569480855	-	3.25569480855	9.1418234613e-21
Macrococcus caseolyticus JCSC5402	Stigmatella aurantiaca DW4/3-1	-0.277074115316	-	2.77074115316	3.00309874022e-15
Macrococcus caseolyticus JCSC5402	Collinsella aerofaciens ATCC 25986	-0.228849749887	-	2.28849749887	9.4496298443e-11
Macrococcus caseolyticus JCSC5402	Thermotoga lettingae TMO	-0.224693946943	-	2.24693946943	2.08723351779e-10
Macrococcus caseolyticus JCSC5402	Symbiobacterium thermophilum IAM 14863	-0.220517821452	-	2.20517821452	4.55694798611e-10
Macrococcus caseolyticus JCSC5402	Geobacillus sp. Y412MC52	-0.254488774421	-	2.54488774421	5.03015795914e-13
Macrococcus caseolyticus JCSC5402	Verrucosispora maris AB-18-032	-0.228856415185	-	2.28856415185	9.43751003434e-11
Macrococcus caseolyticus JCSC5402	Oenococcus oeni AWRIB429	-0.290697712013	-	2.90697712013	1.07718820293e-16
Macrococcus caseolyticus JCSC5402	Runella slithyformis DSM 19594	-0.220580190101	-	2.20580190101	4.50463048687e-10
Macrococcus caseolyticus JCSC5402	Staphylococcus caprae C87	-0.255069510225	-	2.55069510225	4.43636229082e-13
Macrococcus caseolyticus JCSC5402	Desulfobacca acetoxidans DSM 11109	-0.252202521313	-	2.52202521313	8.222860494e-13
Macrococcus caseolyticus JCSC5402	Candidatus Odyssella thessalonicensis L13	-0.235956211876	-	2.35956211876	2.35117340567e-11
Macrococcus caseolyticus JCSC5402	Hyphomicrobium sp. MC1	-0.226156042366	-	2.26156042366	1.58217536514e-10
Macrococcus caseolyticus JCSC5402	Alistipes sp. HGB5	-0.360533571138	-	3.60533571138	2.04503857832e-25
Macrococcus caseolyticus JCSC5402	Propionibacterium acnes HL099PA1	-0.470603517157	-	4.70603517157	2.39365622481e-44
Macrococcus caseolyticus JCSC5402	Methylosinus trichosporium OB3b	-0.262544020745	-	2.62544020745	8.56198090696e-14
Macrococcus caseolyticus JCSC5402	Alistipes shahii WAL 8301	-0.275521507457	-	2.75521507457	4.33772651223e-15
Macrococcus caseolyticus JCSC5402	Myxococcus xanthus DK 1622	-0.242041961461	-	2.42041961461	6.88832365158e-12
Macrococcus caseolyticus JCSC5402	Jonquetella anthropi E3_33 E1	-0.261807356117	-	2.61807356117	1.00926730597e-13
Macrococcus caseolyticus JCSC5402	Desulfovibrio africanus str. Walvis Bay	-0.248268823012	-	2.48268823012	1.89373750331e-12
Macrococcus caseolyticus JCSC5402	Rhodothermus marinus DSM 4252	-0.225475812346	-	2.25475812346	1.80025532536e-10
Macrococcus caseolyticus JCSC5402	Streptomyces sp. C	-0.239647639403	-	2.39647639403	1.12106421185e-11
Macrococcus caseolyticus JCSC5402	Roseobacter sp. AzwK-3b	-0.26297327999	-	2.6297327999	7.7776305863e-14
Macrococcus caseolyticus JCSC5402	Eubacterium siraeum 70/3	-0.273720123059	-	2.73720123059	6.62626910672e-15
Macrococcus caseolyticus JCSC5402	Mycoplasma putrefaciens KS1	-0.250748088291	-	2.50748088291	1.12125664817e-12
Macrococcus caseolyticus JCSC5402	Kineococcus radiotolerans SRS30216	-0.231041808652	-	2.31041808652	6.18264463773e-11
Macrococcus caseolyticus JCSC5402	Terriglobus saanensis SP1PR4	-0.225034832742	-	2.25034832742	1.95701192772e-10
Macrococcus caseolyticus JCSC5402	Janibacter sp. HTCC2649	-0.257751524017	-	2.57751524017	2.47340608307e-13
Desulfovibrio piger ATCC 29098	Bacteroides sp. 2_2_4	-0.217685069721	-	2.17685069721	7.67137025491e-10
Lactococcus lactis subsp. lactis KF147	Fusobacterium mortiferum ATCC 9817	-0.21899100292	-	2.1899100292	6.03914112974e-10
Lactococcus lactis subsp. lactis KF147	Cyclobacterium marinum DSM 745	-0.241801630131	-	2.41801630131	7.23515011007e-12
Lactococcus lactis subsp. lactis KF147	Fusobacterium varium ATCC 27725	-0.302639133284	-	3.02639133284	5.0043188159e-18
Lactococcus lactis subsp. lactis KF147	Prevotella marshii DSM 16973	-0.23022772482	-	2.3022772482	7.24129558306e-11
Lactococcus lactis subsp. lactis KF147	Staphylococcus pseudintermedius HKU10-03	-0.293162870253	-	2.93162870253	5.78405924303e-17
Lactococcus lactis subsp. lactis KF147	Acinetobacter sp. RUH2624	-0.245525906937	-	2.45525906937	3.35938606977e-12
Lactococcus lactis subsp. lactis KF147	Fusobacterium ulcerans ATCC 49185	-0.241754420884	-	2.41754420884	7.30525817086e-12
Lactococcus lactis subsp. lactis KF147	Acinetobacter baumannii TCDC-AB0715	-0.22868242116	-	2.2868242116	9.75891672207e-11
Lactococcus lactis subsp. lactis KF147	Staphylococcus haemolyticus JCSC1435	-0.367522688674	-	3.67522688674	2.03696988686e-26
Alkaliphilus metalliredigens QYMF	Bacteroides sp. 1_1_30	-0.245357686329	-	2.45357686329	3.47879659354e-12
